Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,Unnamed: 13
2025.03.17 13:50:00,1390.0,USDJPY!,sell,in,0.05,148.516,1390.0,- 0.35,0.0,0.00,9 344.50,,
2025.03.17 16:47:09,1391.0,USDJPY!,buy,out,0.05,149.099,1391.0,- 0.35,0.0,- 19.55,9 324.60,sl 149.099,
2025.03.17 22:30:00,1392.0,USDJPY!,buy,in,0.05,149.27,1392.0,- 0.35,0.0,0.00,9 324.25,,
2025.03.18 13:45:00,1393.0,USDJPY!,sell,out,0.05,149.628,1393.0,- 0.35,0.0, 11.96,9 335.86,,
2025.03.18 18:25:00,1394.0,USDJPY!,sell,in,0.05,149.552,1394.0,- 0.35,0.0,0.00,9 335.51,,
2025.03.19 01:45:00,1395.0,USDJPY!,buy,out,0.05,149.386,1395.0,- 0.35,0.0, 5.56,9 340.72,,
2025.03.19 03:05:00,1396.0,USDJPY!,buy,in,0.05,149.45,1396.0,- 0.35,0.0,0.00,9 340.37,,
2025.03.19 10:41:32,1397.0,USDJPY!,sell,out,0.05,149.143,1397.0,- 0.35,0.0,- 10.29,9 329.73,sl 149.145,
2025.03.19 17:00:00,1398.0,USDJPY!,buy,in,0.05,150.08,1398.0,- 0.35,0.0,0.00,9 329.38,,
2025.03.19 21:15:00,1399.0,USDJPY!,sell,out,0.05,149.39,1399.0,- 0.35,0.0,- 23.09,9 305.94,,
2025.03.19 21:30:00,1400.0,USDJPY!,sell,in,0.05,149.294,1400.0,- 0.35,0.0,0.00,9 305.59,,
2025.03.20 10:55:00,1401.0,USDJPY!,buy,out,0.05,148.626,1401.0,- 0.35,0.0, 22.47,9 327.71,,
2025.03.20 11:40:00,1402.0,USDJPY!,buy,in,0.05,148.654,1402.0,- 0.35,0.0,0.00,9 327.36,,
2025.03.20 23:40:00,1403.0,USDJPY!,sell,out,0.05,148.759,1403.0,- 0.35,0.0, 3.53,9 330.54,,
2025.03.21 02:35:00,1404.0,USDJPY!,sell,in,0.05,148.681,1404.0,- 0.35,0.0,0.00,9 330.19,,
2025.03.21 03:21:20,1405.0,USDJPY!,buy,out,0.05,148.97,1405.0,- 0.35,0.0,- 9.70,9 320.14,sl 148.961,
2025.03.21 06:50:00,1406.0,USDJPY!,buy,in,0.05,149.202,1406.0,- 0.35,0.0,0.00,9 319.79,,
2025.03.21 13:40:00,1407.0,USDJPY!,sell,out,0.05,149.222,1407.0,- 0.35,0.0, 0.67,9 320.11,,
2025.03.21 14:15:00,1408.0,USDJPY!,sell,in,0.05,149.121,1408.0,- 0.35,0.0,0.00,9 319.76,,
2025.03.21 19:50:00,1409.0,USDJPY!,buy,out,0.05,149.162,1409.0,- 0.35,0.0,- 1.37,9 318.04,,
2025.03.21 20:50:01,1410.0,USDJPY!,buy,in,0.05,149.263,1410.0,- 0.35,0.0,0.00,9 317.69,,
2025.03.21 23:30:00,1411.0,USDJPY!,sell,out,0.05,149.349,1411.0,- 0.35,0.0, 2.88,9 320.22,,
2025.03.24 00:20:00,1412.0,USDJPY!,buy,in,0.05,149.379,1412.0,- 0.35,0.0,0.00,9 319.87,,
2025.03.24 09:00:00,1413.0,USDJPY!,sell,out,0.05,149.692,1413.0,- 0.35,0.0, 10.45,9 329.97,,
2025.03.24 11:45:00,1414.0,USDJPY!,sell,in,0.05,149.54,1414.0,- 0.35,0.0,0.00,9 329.62,,
2025.03.24 15:15:00,1415.0,USDJPY!,buy,out,0.05,149.829,1415.0,- 0.35,0.0,- 9.64,9 319.63,,
2025.03.24 15:55:00,1416.0,USDJPY!,buy,in,0.05,149.862,1416.0,- 0.35,0.0,0.00,9 319.28,,
2025.03.25 07:20:00,1417.0,USDJPY!,sell,out,0.05,150.557,1417.0,- 0.35,0.0, 23.08,9 342.01,,
2025.03.25 07:25:00,1418.0,USDJPY!,sell,in,0.05,150.551,1418.0,- 0.35,0.0,0.00,9 341.66,,
2025.03.25 22:05:00,1419.0,USDJPY!,buy,out,0.05,149.895,1419.0,- 0.35,0.0, 21.88,9 363.19,,
2025.03.26 01:25:16,1420.0,USDJPY!,buy,in,0.05,149.939,1420.0,- 0.35,0.0,0.00,9 362.84,,
2025.03.26 11:15:00,1421.0,USDJPY!,sell,out,0.05,150.222,1421.0,- 0.35,0.0, 9.42,9 371.91,,
2025.03.26 12:25:00,1422.0,USDJPY!,sell,in,0.05,150.066,1422.0,- 0.35,0.0,0.00,9 371.56,,
2025.03.26 16:35:00,1423.0,USDJPY!,buy,out,0.05,150.48,1423.0,- 0.35,0.0,- 13.76,9 357.45,,
2025.03.26 17:30:00,1424.0,USDJPY!,buy,in,0.05,150.5,1424.0,- 0.35,0.0,0.00,9 357.10,,
2025.03.27 01:30:00,1425.0,USDJPY!,sell,out,0.05,150.341,1425.0,- 0.35,0.0,- 5.29,9 351.46,,
2025.03.27 02:00:00,1426.0,USDJPY!,sell,in,0.05,150.309,1426.0,- 0.35,0.0,0.00,9 351.11,,
2025.03.27 10:30:00,1427.0,USDJPY!,buy,out,0.05,150.43,1427.0,- 0.35,0.0,- 4.02,9 346.74,,
2025.03.27 11:05:00,1428.0,USDJPY!,buy,in,0.05,150.569,1428.0,- 0.35,0.0,0.00,9 346.39,,
2025.03.28 00:10:00,1429.0,USDJPY!,sell,out,0.05,151.017,1429.0,- 0.35,0.0, 14.83,9 360.87,,
2025.03.28 02:35:00,1430.0,USDJPY!,sell,in,0.05,150.9,1430.0,- 0.35,0.0,0.00,9 360.52,,
2025.03.28 03:34:41,1431.0,USDJPY!,buy,out,0.05,151.157,1431.0,- 0.35,0.0,- 8.50,9 351.67,sl 151.155,
2025.03.28 04:40:00,1432.0,USDJPY!,sell,in,0.05,150.773,1432.0,- 0.35,0.0,0.00,9 351.32,,
2025.03.28 14:35:00,1433.0,USDJPY!,buy,out,0.05,150.853,1433.0,- 0.35,0.0,- 2.65,9 348.32,,
2025.03.28 17:30:00,1434.0,USDJPY!,sell,in,0.05,149.968,1434.0,- 0.35,0.0,0.00,9 347.97,,
2025.03.28 23:30:01,1435.0,USDJPY!,buy,out,0.05,149.735,1435.0,- 0.35,0.0, 7.78,9 355.40,,
2025.03.31 00:35:04,1436.0,USDJPY!,sell,in,0.05,149.667,1436.0,- 0.35,0.0,0.00,9 355.05,,
2025.03.31 12:25:00,1437.0,USDJPY!,buy,out,0.05,149.17,1437.0,- 0.35,0.0, 16.66,9 371.36,,
2025.03.31 12:30:00,1438.0,USDJPY!,buy,in,0.05,149.216,1438.0,- 0.35,0.0,0.00,9 371.01,,
2025.04.01 00:05:00,1439.0,USDJPY!,sell,out,0.05,149.934,1439.0,- 0.35,0.0, 23.94,9 394.60,,
2025.04.01 05:25:00,1440.0,USDJPY!,sell,in,0.05,149.744,1440.0,- 0.35,0.0,0.00,9 394.25,,
2025.04.01 09:50:00,1441.0,USDJPY!,buy,out,0.05,149.977,1441.0,- 0.35,0.0,- 7.77,9 386.13,,
2025.04.01 12:15:00,1442.0,USDJPY!,sell,in,0.05,149.573,1442.0,- 0.35,0.0,0.00,9 385.78,,
2025.04.02 01:05:00,1443.0,USDJPY!,buy,out,0.05,149.673,1443.0,- 0.35,0.0,- 3.34,9 382.09,,
2025.04.02 01:10:00,1444.0,USDJPY!,buy,in,0.05,149.728,1444.0,- 0.35,0.0,0.00,9 381.74,,
2025.04.02 06:50:00,1445.0,USDJPY!,sell,out,0.05,149.726,1445.0,- 0.35,0.0,- 0.07,9 381.32,,
2025.04.02 15:00:00,1446.0,USDJPY!,sell,in,0.05,149.221,1446.0,- 0.35,0.0,0.00,9 380.97,,
2025.04.02 17:45:00,1447.0,USDJPY!,buy,out,0.05,149.701,1447.0,- 0.35,0.0,- 16.03,9 364.59,,
2025.04.02 19:20:00,1448.0,USDJPY!,buy,in,0.05,150.109,1448.0,- 0.35,0.0,0.00,9 364.24,,
2025.04.02 23:40:00,1449.0,USDJPY!,sell,out,0.05,149.561,1449.0,- 0.35,0.0,- 18.32,9 345.57,,
2025.04.03 02:05:00,1450.0,USDJPY!,sell,in,0.05,148.227,1450.0,- 0.35,0.0,0.00,9 345.22,,
2025.04.03 22:00:00,1451.0,USDJPY!,buy,out,0.05,146.425,1451.0,- 0.35,0.0, 61.53,9 406.40,,
2025.04.04 07:50:00,1452.0,USDJPY!,sell,in,0.05,145.524,1452.0,- 0.35,0.0,0.00,9 406.05,,
2025.04.04 11:00:00,1453.0,USDJPY!,buy,out,0.05,146.276,1453.0,- 0.35,0.0,- 25.70,9 380.00,,
2025.04.04 11:40:00,1454.0,USDJPY!,buy,in,0.05,146.446,1454.0,- 0.35,0.0,0.00,9 379.65,,
2025.04.04 13:32:50,1455.0,USDJPY!,sell,out,0.05,145.3,1455.0,- 0.35,0.0,- 39.44,9 339.86,sl 145.302,
2025.04.04 14:15:00,1456.0,USDJPY!,sell,in,0.05,144.776,1456.0,- 0.35,0.0,0.00,9 339.51,,
2025.04.04 18:55:00,1457.0,USDJPY!,buy,out,0.05,146.088,1457.0,- 0.35,0.0,- 44.90,9 294.26,,
2025.04.04 19:40:00,1458.0,USDJPY!,buy,in,0.05,146.497,1458.0,- 0.35,0.0,0.00,9 293.91,,
2025.04.04 23:30:00,1459.0,USDJPY!,sell,out,0.05,146.955,1459.0,- 0.35,0.0, 15.58,9 309.14,,
2025.04.07 13:45:00,1460.0,USDJPY!,buy,in,0.05,146.604,1460.0,- 0.35,0.0,0.00,9 308.79,,
2025.04.08 04:25:00,1461.0,USDJPY!,sell,out,0.05,147.486,1461.0,- 0.35,0.0, 29.90,9 338.34,,
2025.04.08 04:30:00,1462.0,USDJPY!,sell,in,0.05,147.443,1462.0,- 0.35,0.0,0.00,9 337.99,,
2025.04.08 17:10:00,1463.0,USDJPY!,buy,out,0.05,147.457,1463.0,- 0.35,0.0,- 0.47,9 337.17,,
2025.04.08 22:20:00,1464.0,USDJPY!,sell,in,0.05,146.057,1464.0,- 0.35,0.0,0.00,9 336.82,,
2025.04.09 11:05:00,1465.0,USDJPY!,buy,out,0.05,145.597,1465.0,- 0.35,0.0, 15.80,9 352.27,,
2025.04.09 12:25:00,1466.0,USDJPY!,buy,in,0.05,145.418,1466.0,- 0.35,0.0,0.00,9 351.92,,
2025.04.09 15:00:31,1467.0,USDJPY!,sell,out,0.05,144.577,1467.0,- 0.35,0.0,- 29.08,9 322.49,sl 144.580,
2025.04.09 15:05:00,1468.0,USDJPY!,sell,in,0.05,144.549,1468.0,- 0.35,0.0,0.00,9 322.14,,
2025.04.09 19:00:00,1469.0,USDJPY!,buy,out,0.05,145.1,1469.0,- 0.35,0.0,- 18.99,9 302.80,,
2025.04.09 20:30:00,1470.0,USDJPY!,buy,in,0.05,146.585,1470.0,- 0.35,0.0,0.00,9 302.45,,
2025.04.10 03:20:00,1471.0,USDJPY!,sell,out,0.05,147.184,1471.0,- 0.35,0.0, 20.35,9 322.45,,
2025.04.10 04:25:00,1472.0,USDJPY!,sell,in,0.05,146.699,1472.0,- 0.35,0.0,0.00,9 322.10,,
2025.04.10 22:25:00,1473.0,USDJPY!,buy,out,0.05,145.045,1473.0,- 0.35,0.0, 57.02,9 378.77,,
2025.04.11 02:10:00,1474.0,USDJPY!,sell,in,0.05,144.091,1474.0,- 0.35,0.0,0.00,9 378.42,,
2025.04.11 09:45:00,1475.0,USDJPY!,buy,out,0.05,144.1,1475.0,- 0.35,0.0,- 0.31,9 377.76,,
2025.04.11 11:45:00,1476.0,USDJPY!,sell,in,0.05,142.356,1476.0,- 0.35,0.0,0.00,9 377.41,,
2025.04.11 17:40:00,1477.0,USDJPY!,buy,out,0.05,143.221,1477.0,- 0.35,0.0,- 30.20,9 346.86,,
2025.04.11 18:00:00,1478.0,USDJPY!,buy,in,0.05,143.535,1478.0,- 0.35,0.0,0.00,9 346.51,,
2025.04.11 23:30:00,1479.0,USDJPY!,sell,out,0.05,143.539,1479.0,- 0.35,0.0, 0.14,9 346.30,,
2025.04.14 03:20:00,1480.0,USDJPY!,sell,in,0.05,143.326,1480.0,- 0.35,0.0,0.00,9 345.95,,
2025.04.14 13:20:01,1481.0,USDJPY!,buy,out,0.05,143.254,1481.0,- 0.35,0.0, 2.51,9 348.11,,
2025.04.14 13:25:03,1482.0,USDJPY!,buy,in,0.05,143.238,1482.0,- 0.35,0.0,0.00,9 347.76,,
2025.04.14 19:05:00,1483.0,USDJPY!,sell,out,0.05,142.938,1483.0,- 0.35,0.0,- 10.49,9 336.92,,
2025.04.15 02:15:00,1484.0,USDJPY!,buy,in,0.05,143.331,1484.0,- 0.35,0.0,0.00,9 336.57,,
2025.04.15 07:50:00,1485.0,USDJPY!,sell,out,0.05,142.961,1485.0,- 0.35,0.0,- 12.94,9 323.28,,
2025.04.15 09:05:00,1486.0,USDJPY!,sell,in,0.05,142.898,1486.0,- 0.35,0.0,0.00,9 322.93,,
2025.04.15 18:55:00,1487.0,USDJPY!,buy,out,0.05,143.181,1487.0,- 0.35,0.0,- 9.88,9 312.70,,
2025.04.16 04:45:00,1488.0,USDJPY!,sell,in,0.05,142.783,1488.0,- 0.35,0.0,0.00,9 312.35,,
2025.04.16 12:40:00,1489.0,USDJPY!,buy,out,0.05,142.787,1489.0,- 0.35,0.0,- 0.14,9 311.86,,
2025.04.16 13:00:00,1490.0,USDJPY!,buy,in,0.05,142.837,1490.0,- 0.35,0.0,0.00,9 311.51,,
2025.04.16 20:50:00,1491.0,USDJPY!,sell,out,0.05,142.352,1491.0,- 0.35,0.0,- 17.04,9 294.12,,
2025.04.16 21:20:00,1492.0,USDJPY!,sell,in,0.05,142.314,1492.0,- 0.35,0.0,0.00,9 293.77,,
2025.04.17 03:45:00,1493.0,USDJPY!,buy,out,0.05,142.457,1493.0,- 0.35,0.0,- 5.02,9 288.40,,
2025.04.17 04:15:00,1494.0,USDJPY!,buy,in,0.05,142.629,1494.0,- 0.35,0.0,0.00,9 288.05,,
2025.04.17 13:35:00,1495.0,USDJPY!,sell,out,0.05,142.57,1495.0,- 0.35,0.0,- 2.07,9 285.63,,
2025.04.17 13:50:00,1496.0,USDJPY!,sell,in,0.05,142.526,1496.0,- 0.35,0.0,0.00,9 285.28,,
2025.04.17 21:00:00,1497.0,USDJPY!,buy,out,0.05,142.562,1497.0,- 0.35,0.0,- 1.26,9 283.67,,
2025.04.18 10:00:00,1498.0,USDJPY!,buy,in,0.05,142.381,1498.0,- 0.35,0.0,0.00,9 283.32,,
2025.04.18 14:45:00,1499.0,USDJPY!,sell,out,0.05,142.313,1499.0,- 0.35,0.0,- 2.39,9 280.58,,
2025.04.18 19:00:00,1500.0,USDJPY!,sell,in,0.05,142.247,1500.0,- 0.35,0.0,0.00,9 280.23,,
2025.04.18 23:30:00,1501.0,USDJPY!,buy,out,0.05,142.188,1501.0,- 0.35,0.0, 2.07,9 281.95,,
2025.04.21 00:05:10,1502.0,USDJPY!,sell,in,0.05,142.035,1502.0,- 0.35,0.0,0.00,9 281.60,,
2025.04.21 13:55:00,1503.0,USDJPY!,buy,out,0.05,140.938,1503.0,- 0.35,0.0, 38.92,9 320.17,,
2025.04.21 14:00:00,1504.0,USDJPY!,buy,in,0.05,140.988,1504.0,- 0.35,0.0,0.00,9 319.82,,
2025.04.21 21:50:00,1505.0,USDJPY!,sell,out,0.05,140.612,1505.0,- 0.35,0.0,- 13.37,9 306.10,,
2025.04.21 21:55:00,1506.0,USDJPY!,sell,in,0.05,140.584,1506.0,- 0.35,0.0,0.00,9 305.75,,
2025.04.22 03:10:01,1507.0,USDJPY!,buy,out,0.05,141.044,1507.0,- 0.35,0.0,- 16.31,9 289.09,sl 141.043,
2025.04.22 06:00:00,1508.0,USDJPY!,sell,in,0.05,140.551,1508.0,- 0.35,0.0,0.00,9 288.74,,
2025.04.22 11:35:00,1509.0,USDJPY!,buy,out,0.05,140.463,1509.0,- 0.35,0.0, 3.13,9 291.52,,
2025.04.22 16:20:00,1510.0,USDJPY!,buy,in,0.05,140.643,1510.0,- 0.35,0.0,0.00,9 291.17,,
2025.04.23 09:20:00,1511.0,USDJPY!,sell,out,0.05,141.777,1511.0,- 0.35,0.0, 39.99,9 330.81,,
2025.04.23 09:45:00,1512.0,USDJPY!,sell,in,0.05,141.712,1512.0,- 0.35,0.0,0.00,9 330.46,,
2025.04.23 14:05:00,1513.0,USDJPY!,buy,out,0.05,142.013,1513.0,- 0.35,0.0,- 10.60,9 319.51,,
2025.04.23 17:10:00,1514.0,USDJPY!,buy,in,0.05,142.7,1514.0,- 0.35,0.0,0.00,9 319.16,,
2025.04.24 01:20:00,1515.0,USDJPY!,sell,out,0.05,142.965,1515.0,- 0.35,0.0, 9.27,9 328.08,,
2025.04.24 04:55:00,1516.0,USDJPY!,sell,in,0.05,142.75,1516.0,- 0.35,0.0,0.00,9 327.73,,
2025.04.24 18:25:00,1517.0,USDJPY!,buy,out,0.05,142.689,1517.0,- 0.35,0.0, 2.14,9 329.52,,
2025.04.24 19:40:00,1518.0,USDJPY!,buy,in,0.05,142.749,1518.0,- 0.35,0.0,0.00,9 329.17,,
2025.04.25 22:00:00,1519.0,USDJPY!,sell,out,0.05,143.561,1519.0,- 0.35,0.0, 28.28,9 357.10,,
2025.04.28 07:55:00,1520.0,USDJPY!,sell,in,0.05,143.379,1520.0,- 0.35,0.0,0.00,9 356.75,,
2025.04.28 10:00:22,1521.0,USDJPY!,buy,out,0.05,143.878,1521.0,- 0.35,0.0,- 17.34,9 339.06,sl 143.877,
2025.04.28 15:10:00,1522.0,USDJPY!,sell,in,0.05,143.331,1522.0,- 0.35,0.0,0.00,9 338.71,,
2025.04.29 02:15:02,1523.0,USDJPY!,buy,out,0.05,142.264,1523.0,- 0.35,0.0, 37.50,9 375.86,,
2025.04.29 04:45:00,1524.0,USDJPY!,buy,in,0.05,142.358,1524.0,- 0.35,0.0,0.00,9 375.51,,
2025.04.29 16:15:00,1525.0,USDJPY!,sell,out,0.05,142.261,1525.0,- 0.35,0.0,- 3.41,9 371.75,,
2025.04.29 16:35:00,1526.0,USDJPY!,sell,in,0.05,142.172,1526.0,- 0.35,0.0,0.00,9 371.40,,
2025.04.29 22:45:01,1527.0,USDJPY!,buy,out,0.05,142.33,1527.0,- 0.35,0.0,- 5.55,9 365.50,,
2025.04.29 23:50:00,1528.0,USDJPY!,buy,in,0.05,142.426,1528.0,- 0.35,0.0,0.00,9 365.15,,
2025.04.30 16:40:00,1529.0,USDJPY!,sell,out,0.05,142.743,1529.0,- 0.35,0.0, 11.10,9 375.90,,
2025.04.30 19:00:00,1530.0,USDJPY!,sell,in,0.05,142.632,1530.0,- 0.35,0.0,0.00,9 375.55,,
2025.04.30 23:15:00,1531.0,USDJPY!,buy,out,0.05,143.062,1531.0,- 0.35,0.0,- 15.03,9 360.17,,
2025.04.30 23:20:00,1532.0,USDJPY!,buy,in,0.05,143.059,1532.0,- 0.35,0.0,0.00,9 359.82,,
2025.05.01 23:55:00,1533.0,USDJPY!,sell,out,0.05,145.345,1533.0,- 0.35,0.0, 78.64,9 438.11,,
2025.05.02 01:45:09,1534.0,USDJPY!,sell,in,0.05,145.295,1534.0,- 0.35,0.0,0.00,9 437.76,,
2025.05.02 03:20:34,1535.0,USDJPY!,buy,out,0.05,145.734,1535.0,- 0.35,0.0,- 15.06,9 422.35,sl 145.734,
2025.05.02 09:20:00,1536.0,USDJPY!,sell,in,0.05,145.139,1536.0,- 0.35,0.0,0.00,9 422.00,,
2025.05.02 19:50:00,1537.0,USDJPY!,buy,out,0.05,144.683,1537.0,- 0.35,0.0, 15.76,9 437.41,,
2025.05.02 21:25:03,1538.0,USDJPY!,buy,in,0.05,144.841,1538.0,- 0.35,0.0,0.00,9 437.06,,
2025.05.02 23:30:00,1539.0,USDJPY!,sell,out,0.05,145.033,1539.0,- 0.35,0.0, 6.62,9 443.33,,
2025.05.05 03:55:00,1540.0,USDJPY!,sell,in,0.05,144.643,1540.0,- 0.35,0.0,0.00,9 442.98,,
2025.05.05 19:00:00,1541.0,USDJPY!,buy,out,0.05,143.985,1541.0,- 0.35,0.0, 22.85,9 465.48,,
2025.05.05 19:50:02,1542.0,USDJPY!,buy,in,0.05,144.208,1542.0,- 0.35,0.0,0.00,9 465.13,,
2025.05.05 23:55:00,1543.0,USDJPY!,sell,out,0.05,143.707,1543.0,- 0.35,0.0,- 17.43,9 447.35,,
2025.05.06 02:40:09,1544.0,USDJPY!,sell,in,0.05,143.635,1544.0,- 0.35,0.0,0.00,9 447.00,,
2025.05.06 04:00:01,1545.0,USDJPY!,buy,out,0.05,144.007,1545.0,- 0.35,0.0,- 12.92,9 433.73,,
2025.05.06 10:35:00,1546.0,USDJPY!,sell,in,0.05,143.319,1546.0,- 0.35,0.0,0.00,9 433.38,,
2025.05.07 01:30:00,1547.0,USDJPY!,buy,out,0.05,143.242,1547.0,- 0.35,0.0, 2.69,9 435.72,,
2025.05.07 02:05:00,1548.0,USDJPY!,buy,in,0.05,143.241,1548.0,- 0.35,0.0,0.00,9 435.37,,
2025.05.07 09:45:00,1549.0,USDJPY!,sell,out,0.05,142.929,1549.0,- 0.35,0.0,- 10.91,9 424.11,,
2025.05.07 09:50:00,1550.0,USDJPY!,sell,in,0.05,142.915,1550.0,- 0.35,0.0,0.00,9 423.76,,
2025.05.07 11:04:26,1551.0,USDJPY!,buy,out,0.05,143.331,1551.0,- 0.35,0.0,- 14.51,9 408.90,sl 143.328,
2025.05.07 19:20:00,1552.0,USDJPY!,buy,in,0.05,143.579,1552.0,- 0.35,0.0,0.00,9 408.55,,
2025.05.08 04:55:00,1553.0,USDJPY!,sell,out,0.05,143.534,1553.0,- 0.35,0.0,- 1.57,9 406.63,,
2025.05.08 09:25:02,1554.0,USDJPY!,buy,in,0.05,144.22,1554.0,- 0.35,0.0,0.00,9 406.28,,
2025.05.08 16:20:00,1555.0,USDJPY!,sell,out,0.05,144.572,1555.0,- 0.35,0.0, 12.17,9 418.10,,
2025.05.08 19:00:00,1556.0,USDJPY!,buy,in,0.05,145.472,1556.0,- 0.35,0.0,0.00,9 417.75,,
2025.05.09 07:10:00,1557.0,USDJPY!,sell,out,0.05,145.541,1557.0,- 0.35,0.0, 2.37,9 419.77,,
2025.05.09 07:20:00,1558.0,USDJPY!,sell,in,0.05,145.574,1558.0,- 0.35,0.0,0.00,9 419.42,,
2025.05.09 20:00:00,1559.0,USDJPY!,buy,out,0.05,145.282,1559.0,- 0.35,0.0, 10.05,9 429.12,,
2025.05.09 22:25:00,1560.0,USDJPY!,buy,in,0.05,145.331,1560.0,- 0.35,0.0,0.00,9 428.77,,
2025.05.09 23:30:00,1561.0,USDJPY!,sell,out,0.05,145.314,1561.0,- 0.35,0.0,- 0.58,9 427.84,,
2025.05.12 00:05:00,1562.0,USDJPY!,buy,in,0.05,146.235,1562.0,- 0.35,0.0,0.00,9 427.49,,
2025.05.12 06:50:00,1563.0,USDJPY!,sell,out,0.05,145.797,1563.0,- 0.35,0.0,- 15.02,9 412.12,,
2025.05.12 09:45:00,1564.0,USDJPY!,buy,in,0.05,146.162,1564.0,- 0.35,0.0,0.00,9 411.77,,
2025.05.13 02:50:00,1565.0,USDJPY!,sell,out,0.05,148.24,1565.0,- 0.35,0.0, 70.09,9 481.51,,
2025.05.13 03:05:00,1566.0,USDJPY!,sell,in,0.05,148.145,1566.0,- 0.35,0.0,0.00,9 481.16,,
2025.05.13 10:20:00,1567.0,USDJPY!,buy,out,0.05,148.003,1567.0,- 0.35,0.0, 4.80,9 485.61,,
2025.05.13 13:10:00,1568.0,USDJPY!,buy,in,0.05,148.028,1568.0,- 0.35,0.0,0.00,9 485.26,,
2025.05.13 16:45:00,1569.0,USDJPY!,sell,out,0.05,147.739,1569.0,- 0.35,0.0,- 9.78,9 475.13,,
2025.05.13 18:50:00,1570.0,USDJPY!,sell,in,0.05,147.791,1570.0,- 0.35,0.0,0.00,9 474.78,,
2025.05.14 18:00:00,1571.0,USDJPY!,buy,out,0.05,146.317,1571.0,- 0.35,0.0, 50.37,9 524.80,,
2025.05.14 19:45:00,1572.0,USDJPY!,buy,in,0.05,146.835,1572.0,- 0.35,0.0,0.00,9 524.45,,
2025.05.15 01:05:00,1573.0,USDJPY!,sell,out,0.05,146.618,1573.0,- 0.35,0.0,- 7.40,9 516.70,,
2025.05.15 02:30:00,1574.0,USDJPY!,sell,in,0.05,146.459,1574.0,- 0.35,0.0,0.00,9 516.35,,
2025.05.15 14:00:00,1575.0,USDJPY!,buy,out,0.05,145.974,1575.0,- 0.35,0.0, 16.61,9 532.61,,
2025.05.15 19:05:00,1576.0,USDJPY!,sell,in,0.05,145.633,1576.0,- 0.35,0.0,0.00,9 532.26,,
2025.05.16 12:30:00,1577.0,USDJPY!,buy,out,0.05,145.392,1577.0,- 0.35,0.0, 8.29,9 540.20,,
2025.05.16 12:35:03,1578.0,USDJPY!,buy,in,0.05,145.427,1578.0,- 0.35,0.0,0.00,9 539.85,,
2025.05.16 23:30:00,1579.0,USDJPY!,sell,out,0.05,145.932,1579.0,- 0.35,0.0, 17.30,9 556.80,,
2025.05.19 13:25:00,1580.0,USDJPY!,sell,in,0.05,144.775,1580.0,- 0.35,0.0,0.00,9 556.45,,
2025.05.19 15:55:00,1581.0,USDJPY!,buy,out,0.05,144.968,1581.0,- 0.35,0.0,- 6.66,9 549.44,,
2025.05.19 21:15:00,1582.0,USDJPY!,buy,in,0.05,145.074,1582.0,- 0.35,0.0,0.00,9 549.09,,
2025.05.19 22:55:00,1583.0,USDJPY!,sell,out,0.05,144.873,1583.0,- 0.35,0.0,- 6.94,9 541.80,,
2025.05.19 23:15:00,1584.0,USDJPY!,sell,in,0.05,144.787,1584.0,- 0.35,0.0,0.00,9 541.45,,
2025.05.20 03:15:00,1585.0,USDJPY!,buy,out,0.05,145.211,1585.0,- 0.35,0.0,- 14.60,9 526.50,,
2025.05.20 03:30:00,1586.0,USDJPY!,buy,in,0.05,145.431,1586.0,- 0.35,0.0,0.00,9 526.15,,
2025.05.20 04:25:46,1587.0,USDJPY!,sell,out,0.05,144.774,1587.0,- 0.35,0.0,- 22.69,9 503.11,sl 144.777,
2025.05.20 07:35:00,1588.0,USDJPY!,sell,in,0.05,144.734,1588.0,- 0.35,0.0,0.00,9 502.76,,
2025.05.20 15:20:00,1589.0,USDJPY!,buy,out,0.05,144.698,1589.0,- 0.35,0.0, 1.24,9 503.65,,
2025.05.20 15:25:00,1590.0,USDJPY!,buy,in,0.05,144.73,1590.0,- 0.35,0.0,0.00,9 503.30,,
2025.05.20 22:10:00,1591.0,USDJPY!,sell,out,0.05,144.517,1591.0,- 0.35,0.0,- 7.37,9 495.58,,
2025.05.20 22:15:00,1592.0,USDJPY!,sell,in,0.05,144.51,1592.0,- 0.35,0.0,0.00,9 495.23,,
2025.05.21 11:30:00,1593.0,USDJPY!,buy,out,0.05,144.103,1593.0,- 0.35,0.0, 14.12,9 509.00,,
2025.05.21 18:35:00,1594.0,USDJPY!,sell,in,0.05,143.637,1594.0,- 0.35,0.0,0.00,9 508.65,,
2025.05.22 01:10:00,1595.0,USDJPY!,buy,out,0.05,144.013,1595.0,- 0.35,0.0,- 13.05,9 495.25,,
2025.05.22 01:15:00,1596.0,USDJPY!,buy,in,0.05,144.155,1596.0,- 0.35,0.0,0.00,9 494.90,,
2025.05.22 03:42:01,1597.0,USDJPY!,sell,out,0.05,143.28,1597.0,- 0.35,0.0,- 30.53,9 464.02,sl 143.283,
2025.05.22 04:30:00,1598.0,USDJPY!,sell,in,0.05,143.252,1598.0,- 0.35,0.0,0.00,9 463.67,,
2025.05.22 13:15:00,1599.0,USDJPY!,buy,out,0.05,143.463,1599.0,- 0.35,0.0,- 7.35,9 455.97,,
